PRODUCT_CATEGORY;REVENUE;STORE_LOCATION;TRANSACTION_DATE;TRANSACTION_TIME;TIME_BUCKET
Tea;2.50;Hell's Kitchen;2023/05/26;09:30:24.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/02;12:37:38.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/02;14:12:00.000;02.Afternoon
Coffee;2.50;Lower Manhattan;2023/05/16;07:21:37.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/04;15:57:12.000;02.Afternoon
Coffee;2.50;Hell's Kitchen;2023/06/05;10:27:21.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/26;09:58:10.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/31;07:29:05.000;01.Morning
Tea;2.50;Astoria;2023/06/04;18:28:52.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/02;15:41:09.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/02;16:17:40.000;01.Evening
Coffee;2.50;Lower Manhattan;2023/06/04;17:21:20.000;01.Evening
Tea;2.50;Astoria;2023/06/04;16:46:34.000;01.Evening
Coffee;2.50;Astoria;2023/06/04;15:53:23.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/03;07:22:21.000;01.Morning
Tea;2.50;Astoria;2023/05/26;11:42:34.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/26;11:44:47.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/03;10:44:30.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/26;12:11:20.000;02.Afternoon
Tea;2.50;Astoria;2023/05/26;17:22:07.000;01.Evening
Tea;2.50;Astoria;2023/05/29;14:30:53.000;02.Afternoon
Coffee;2.50;Astoria;2023/05/09;09:29:26.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/27;09:58:17.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/27;09:29:47.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/27;08:37:40.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/27;07:14:40.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/05/13;09:41:04.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/09;11:07:41.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/05/29;16:20:27.000;01.Evening
Tea;2.50;Lower Manhattan;2023/05/13;09:09:06.000;01.Morning
Coffee;2.50;Astoria;2023/05/09;13:19:19.000;02.Afternoon
Tea;2.50;Astoria;2023/05/29;16:20:47.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/29;14:26:31.000;02.Afternoon
Tea;2.50;Astoria;2023/05/09;15:14:23.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/26;16:33:12.000;01.Evening
Coffee;2.50;Hell's Kitchen;2023/05/09;16:33:35.000;01.Evening
Tea;2.50;Astoria;2023/05/26;16:15:27.000;01.Evening
Tea;2.50;Lower Manhattan;2023/05/10;06:43:06.000;01.Morning
Tea;2.50;Astoria;2023/05/26;14:08:31.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/10;07:06:04.000;01.Morning
Coffee;2.50;Astoria;2023/05/26;13:47:23.000;02.Afternoon
Coffee;2.50;Astoria;2023/05/29;17:59:09.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/26;12:30:05.000;02.Afternoon
Tea;2.50;Astoria;2023/05/08;13:15:58.000;02.Afternoon
Tea;2.50;Astoria;2023/05/27;18:03:35.000;01.Evening
Tea;2.50;Astoria;2023/05/29;10:16:55.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/14;07:55:11.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/05/08;14:48:37.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/29;10:55:10.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/14;07:43:35.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/29;11:11:42.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/27;19:45:40.000;01.Evening
Tea;2.50;Astoria;2023/05/29;11:21:00.000;01.Morning
Tea;2.50;Astoria;2023/05/27;18:59:14.000;01.Evening
Tea;2.50;Astoria;2023/05/08;15:40:13.000;02.Afternoon
Coffee;2.50;Hell's Kitchen;2023/05/08;15:48:30.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/08;14:00:06.000;02.Afternoon
Tea;2.50;Astoria;2023/05/08;18:30:03.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/27;15:50:14.000;02.Afternoon
Tea;2.50;Astoria;2023/05/27;15:48:40.000;02.Afternoon
Tea;2.50;Astoria;2023/05/27;15:16:45.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/27;14:26:27.000;02.Afternoon
Tea;2.50;Astoria;2023/05/09;07:09:08.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/05/13;16:49:09.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/09;07:42:24.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/09;08:17:11.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/29;13:50:19.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/27;10:27:20.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/25;07:37:44.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/13;09:56:00.000;01.Morning
Tea;2.50;Astoria;2023/05/25;13:17:29.000;02.Afternoon
Coffee;2.50;Lower Manhattan;2023/05/25;12:58:35.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/30;09:19:05.000;01.Morning
Tea;2.50;Astoria;2023/05/10;09:47:29.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/05/13;09:42:36.000;01.Morning
Coffee;2.50;Astoria;2023/05/25;11:27:07.000;01.Morning
Tea;2.50;Astoria;2023/05/25;10:55:41.000;01.Morning
Tea;2.50;Astoria;2023/05/25;09:55:34.000;01.Morning
Tea;2.50;Astoria;2023/05/25;08:39:08.000;01.Morning
Tea;2.50;Astoria;2023/05/25;07:40:42.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/10;11:12:06.000;01.Morning
Tea;2.50;Astoria;2023/05/25;13:35:13.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/10;13:53:27.000;02.Afternoon
Coffee;2.50;Hell's Kitchen;2023/05/13;09:11:30.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/25;06:32:49.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/24;19:15:29.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/24;18:19:57.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/10;16:49:38.000;01.Evening
Tea;2.50;Astoria;2023/05/13;08:57:29.000;01.Morning
Tea;2.50;Astoria;2023/05/13;08:53:23.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/05/10;18:17:14.000;01.Evening
Coffee;2.50;Astoria;2023/05/30;11:27:47.000;01.Morning
Coffee;2.50;Astoria;2023/05/30;11:45:08.000;01.Morning
Coffee;2.50;Astoria;2023/05/25;19:02:39.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/26;11:31:58.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/05/26;11:11:20.000;01.Morning
Tea;2.50;Astoria;2023/05/09;07:59:55.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/30;06:17:00.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/26;08:43:22.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/30;07:04:30.000;01.Morning
Tea;2.50;Astoria;2023/05/09;17:43:19.000;01.Evening
Coffee;2.50;Lower Manhattan;2023/05/09;18:41:22.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/30;07:13:51.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/10;07:26:13.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/26;06:23:09.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/28;08:45:47.000;01.Morning
Tea;2.50;Astoria;2023/05/25;19:00:03.000;01.Evening
Tea;2.50;Astoria;2023/05/30;07:49:46.000;01.Morning
Coffee;2.50;Astoria;2023/05/25;16:30:48.000;01.Evening
Coffee;2.50;Hell's Kitchen;2023/05/13;10:50:52.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/10;07:46:10.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/25;16:06:12.000;01.Evening
Tea;2.50;Astoria;2023/05/25;16:00:15.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/10;08:42:18.000;01.Morning
Tea;2.50;Astoria;2023/05/25;15:09:53.000;02.Afternoon
Tea;2.50;Astoria;2023/05/25;15:00:27.000;02.Afternoon
Tea;2.50;Astoria;2023/05/25;14:40:44.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/29;14:46:11.000;02.Afternoon
Tea;2.50;Astoria;2023/05/06;16:27:42.000;01.Evening
Coffee;2.50;Astoria;2023/05/30;08:35:32.000;01.Morning
Tea;2.50;Astoria;2023/05/30;08:17:34.000;01.Morning
Tea;2.50;Astoria;2023/05/06;16:50:42.000;01.Evening
Coffee;2.50;Astoria;2023/05/28;13:08:19.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/06;17:07:47.000;01.Evening
Tea;2.50;Lower Manhattan;2023/05/30;07:35:43.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/05/29;17:09:21.000;01.Evening
Tea;2.50;Astoria;2023/05/06;19:24:46.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/29;17:05:18.000;01.Evening
Tea;2.50;Astoria;2023/05/07;07:11:57.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/28;14:37:20.000;02.Afternoon
Coffee;2.50;Astoria;2023/05/28;12:10:39.000;02.Afternoon
Tea;2.50;Astoria;2023/05/28;14:41:13.000;02.Afternoon
Tea;2.50;Astoria;2023/05/29;12:27:36.000;02.Afternoon
Tea;2.50;Astoria;2023/05/29;12:09:39.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/14;10:54:59.000;01.Morning
Tea;2.50;Astoria;2023/05/28;15:40:14.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/07;08:30:57.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/29;11:07:48.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/07;08:33:30.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/29;10:10:02.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/29;09:43:09.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/29;09:18:26.000;01.Morning
Tea;2.50;Astoria;2023/05/06;12:45:25.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/14;19:23:59.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/31;07:23:34.000;01.Morning
Tea;2.50;Astoria;2023/05/31;07:07:53.000;01.Morning
Coffee;2.50;Astoria;2023/05/30;18:59:25.000;01.Evening
Tea;2.50;Lower Manhattan;2023/05/06;08:24:48.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/28;09:15:59.000;01.Morning
Coffee;2.50;Astoria;2023/05/30;16:43:19.000;01.Evening
Coffee;2.50;Astoria;2023/05/30;14:46:46.000;02.Afternoon
Tea;2.50;Astoria;2023/05/30;14:38:03.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/30;14:20:17.000;02.Afternoon
Tea;2.50;Astoria;2023/05/14;17:06:15.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/29;09:01:02.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/28;10:02:31.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/30;12:29:04.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/30;11:19:52.000;01.Morning
Tea;2.50;Astoria;2023/05/06;13:22:28.000;02.Afternoon
Coffee;2.50;Lower Manhattan;2023/05/06;13:43:46.000;02.Afternoon
Coffee;2.50;Astoria;2023/05/06;14:31:02.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/28;10:36:31.000;01.Morning
Tea;2.50;Astoria;2023/05/06;14:54:35.000;02.Afternoon
Tea;2.50;Astoria;2023/05/30;10:37:26.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/06;15:59:13.000;02.Afternoon
Tea;2.50;Astoria;2023/05/30;09:47:00.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/28;11:33:42.000;01.Morning
Tea;2.50;Astoria;2023/05/29;07:02:10.000;01.Morning
Tea;2.50;Astoria;2023/05/27;16:20:56.000;01.Evening
Coffee;2.50;Hell's Kitchen;2023/05/14;09:00:37.000;01.Morning
Tea;2.50;Astoria;2023/05/27;10:46:35.000;01.Morning
Tea;2.50;Astoria;2023/05/29;07:45:57.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/14;08:49:17.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/27;08:46:42.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/28;11:50:26.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/05/08;10:23:37.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/14;08:38:25.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/14;08:32:11.000;01.Morning
Tea;2.50;Astoria;2023/05/08;10:45:05.000;01.Morning
Tea;2.50;Astoria;2023/05/28;09:13:06.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/28;11:23:51.000;01.Morning
Coffee;2.50;Astoria;2023/05/08;10:58:41.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/28;10:27:41.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/28;10:19:31.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/08;12:05:32.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/28;09:40:41.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/08;12:57:57.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/29;09:25:32.000;01.Morning
Tea;2.50;Astoria;2023/05/08;13:43:24.000;02.Afternoon
Tea;2.50;Astoria;2023/05/28;09:18:26.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/28;08:46:19.000;01.Morning
Tea;2.50;Astoria;2023/05/07;13:34:46.000;02.Afternoon
Tea;2.50;Astoria;2023/05/14;10:36:56.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/29;07:28:53.000;01.Morning
Coffee;2.50;Astoria;2023/05/28;16:56:42.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/07;09:22:37.000;01.Morning
Tea;2.50;Astoria;2023/05/28;17:02:34.000;01.Evening
Tea;2.50;Lower Manhattan;2023/05/28;17:39:05.000;01.Evening
Tea;2.50;Astoria;2023/05/07;09:59:48.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/28;16:57:34.000;01.Evening
Coffee;2.50;Hell's Kitchen;2023/05/28;16:26:41.000;01.Evening
Coffee;2.50;Astoria;2023/05/28;16:24:14.000;01.Evening
Tea;2.50;Astoria;2023/05/07;13:24:10.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/25;10:57:47.000;01.Morning
Tea;2.50;Astoria;2023/05/07;16:17:15.000;01.Evening
Tea;2.50;Lower Manhattan;2023/05/28;15:46:15.000;02.Afternoon
Tea;2.50;Astoria;2023/05/14;09:47:00.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/07;19:43:29.000;01.Evening
Coffee;2.50;Hell's Kitchen;2023/05/08;06:40:48.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/28;19:04:43.000;01.Evening
Tea;2.50;Astoria;2023/05/28;19:07:57.000;01.Evening
Tea;2.50;Lower Manhattan;2023/05/28;15:41:47.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/08;08:12:33.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/08;08:16:09.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/05/08;08:42:38.000;01.Morning
Tea;2.50;Astoria;2023/06/25;09:06:42.000;01.Morning
Tea;2.50;Astoria;2023/05/21;08:24:42.000;01.Morning
Tea;2.50;Astoria;2023/06/17;16:11:55.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/18;11:11:10.000;01.Morning
Tea;2.50;Astoria;2023/06/17;14:39:15.000;02.Afternoon
Coffee;2.50;Lower Manhattan;2023/06/17;13:59:44.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/06/25;07:38:51.000;01.Morning
Tea;2.50;Astoria;2023/06/17;13:09:21.000;02.Afternoon
Coffee;2.50;Hell's Kitchen;2023/06/25;07:53:25.000;01.Morning
Tea;2.50;Astoria;2023/06/17;12:33:36.000;02.Afternoon
Tea;2.50;Astoria;2023/06/17;10:30:17.000;01.Morning
Tea;2.50;Astoria;2023/06/17;10:04:27.000;01.Morning
Tea;2.50;Astoria;2023/06/17;09:49:24.000;01.Morning
Tea;2.50;Astoria;2023/05/21;08:03:59.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/17;08:50:54.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/17;08:40:58.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/18;10:24:30.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/05/21;09:51:59.000;01.Morning
Tea;2.50;Astoria;2023/05/21;09:59:26.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/06/25;11:31:23.000;01.Morning
Coffee;2.50;Astoria;2023/06/25;13:45:54.000;02.Afternoon
Tea;2.50;Astoria;2023/06/17;07:47:13.000;01.Morning
Tea;2.50;Astoria;2023/06/25;09:55:34.000;01.Morning
Coffee;2.50;Astoria;2023/06/17;07:38:17.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/21;10:11:05.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/18;08:53:28.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/18;14:55:47.000;02.Afternoon
Tea;2.50;Astoria;2023/06/18;14:29:50.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/06/18;13:44:12.000;02.Afternoon
Tea;2.50;Astoria;2023/06/18;12:51:42.000;02.Afternoon
Tea;2.50;Astoria;2023/06/18;11:39:34.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/06/18;10:31:16.000;01.Morning
Tea;2.50;Astoria;2023/06/24;13:12:57.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/20;18:09:49.000;01.Evening
Coffee;2.50;Hell's Kitchen;2023/06/24;15:25:12.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/18;14:16:49.000;02.Afternoon
Tea;2.50;Astoria;2023/05/20;19:27:22.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/05/21;10:12:14.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/18;13:44:12.000;02.Afternoon
Tea;2.50;Astoria;2023/06/18;08:18:43.000;01.Morning
Tea;2.50;Astoria;2023/05/18;12:51:42.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/06/24;16:00:01.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/06/18;08:02:54.000;01.Morning
Coffee;2.50;Astoria;2023/06/24;16:36:33.000;01.Evening
Tea;2.50;Astoria;2023/05/20;19:31:53.000;01.Evening
Tea;2.50;Astoria;2023/05/20;19:59:10.000;01.Evening
Coffee;2.50;Astoria;2023/06/18;07:00:15.000;01.Morning
Tea;2.50;Astoria;2023/06/17;17:20:00.000;01.Evening
Tea;2.50;Lower Manhattan;2023/06/17;17:06:43.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/06/26;13:36:24.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/05/21;16:56:09.000;01.Evening
Tea;2.50;Astoria;2023/05/21;17:06:15.000;01.Evening
Coffee;2.50;Astoria;2023/05/21;18:19:34.000;01.Evening
Coffee;2.50;Astoria;2023/05/18;07:26:48.000;01.Morning
Tea;2.50;Astoria;2023/06/16;09:59:08.000;01.Morning
Tea;2.50;Astoria;2023/06/16;09:58:48.000;01.Morning
Tea;2.50;Astoria;2023/06/26;11:42:35.000;01.Morning
Tea;2.50;Astoria;2023/06/16;09:39:22.000;01.Morning
Tea;2.50;Astoria;2023/06/26;12:36:10.000;02.Afternoon
Tea;2.50;Astoria;2023/06/16;09:01:31.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/16;07:13:19.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/26;13:32:01.000;02.Afternoon
Coffee;2.50;Astoria;2023/06/26;10:12:18.000;01.Morning
Coffee;2.50;Astoria;2023/06/26;13:52:45.000;02.Afternoon
Coffee;2.50;Lower Manhattan;2023/05/22;06:45:50.000;01.Morning
Tea;2.50;Astoria;2023/06/26;14:31:04.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/06/26;14:38:13.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/06/16;06:17:35.000;01.Morning
Tea;2.50;Astoria;2023/06/15;18:47:05.000;01.Evening
Tea;2.50;Astoria;2023/06/15;17:36:45.000;01.Evening
Coffee;2.50;Lower Manhattan;2023/06/15;15:59:59.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/06/26;14:55:54.000;02.Afternoon
Tea;2.50;Astoria;2023/06/26;15:24:00.000;02.Afternoon
Tea;2.50;Astoria;2023/06/26;15:26:54.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/06/17;06:19:17.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/17;07:18:58.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/18;10:01:01.000;01.Morning
Tea;2.50;Astoria;2023/05/21;10:27:48.000;01.Morning
Coffee;2.50;Astoria;2023/05/21;10:30:49.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/06/25;16:22:33.000;01.Evening
Coffee;2.50;Hell's Kitchen;2023/06/25;16:26:30.000;01.Evening
Tea;2.50;Lower Manhattan;2023/06/25;16:36:45.000;01.Evening
Coffee;2.50;Lower Manhattan;2023/06/25;16:53:17.000;01.Evening
Coffee;2.50;Astoria;2023/06/25;19:02:39.000;01.Evening
Tea;2.50;Lower Manhattan;2023/06/26;06:17:58.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/06/17;06:34:46.000;01.Morning
Tea;2.50;Astoria;2023/05/20;16:32:10.000;01.Evening
Tea;2.50;Lower Manhattan;2023/06/16;16:18:03.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/06/26;06:49:40.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/16;15:47:35.000;02.Afternoon
Tea;2.50;Astoria;2023/06/16;15:30:36.000;02.Afternoon
Tea;2.50;Astoria;2023/05/21;13:58:04.000;02.Afternoon
Tea;2.50;Lower Manhattan;2023/06/16;13:34:21.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/06/16;11:09:20.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/26;08:45:34.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/26;09:28:04.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/16;10:30:38.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/18;07:59:59.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/05/19;17:00:06.000;01.Evening
Tea;2.50;Hell's Kitchen;2023/06/21;08:56:15.000;01.Morning
Coffee;2.50;Astoria;2023/06/21;08:35:32.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/23;07:26:01.000;01.Morning
Tea;2.50;Astoria;2023/06/21;08:15:47.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/06/23;07:50:09.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/05/19;13:42:09.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/06/20;16:57:04.000;01.Evening
Coffee;2.50;Astoria;2023/06/20;14:40:25.000;02.Afternoon
Tea;2.50;Astoria;2023/06/20;13:19:03.000;02.Afternoon
Coffee;2.50;Hell's Kitchen;2023/06/23;08:54:03.000;01.Morning
Tea;2.50;Astoria;2023/05/19;16:26:55.000;01.Evening
Tea;2.50;Lower Manhattan;2023/06/20;11:53:30.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/23;06:41:59.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/05/19;17:07:18.000;01.Evening
Tea;2.50;Astoria;2023/06/20;10:12:09.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/19;17:59:38.000;01.Evening
Coffee;2.50;Astoria;2023/06/20;09:31:35.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/20;07:08:11.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/23;10:20:39.000;01.Morning
Tea;2.50;Astoria;2023/06/23;10:44:11.000;01.Morning
Tea;2.50;Astoria;2023/05/20;07:31:38.000;01.Morning
Tea;2.50;Astoria;2023/06/20;08:54:27.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/20;08:01:18.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/20;07:45:07.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/05/19;08:42:43.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/22;06:56:21.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/21;20:39:18.000;04.Night
Tea;2.50;Astoria;2023/06/21;18:09:27.000;01.Evening
Coffee;2.50;Hell's Kitchen;2023/05/19;09:54:17.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/19;10:23:32.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/22;09:11:48.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/22;11:16:51.000;01.Morning
Tea;2.50;Lower Manhattan;2023/05/19;10:27:12.000;01.Morning
Tea;2.50;Astoria;2023/06/21;10:36:56.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/22;12:41:48.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/06/22;12:45:18.000;02.Afternoon
Tea;2.50;Astoria;2023/05/20;07:54:37.000;01.Morning
Tea;2.50;Astoria;2023/06/22;13:00:50.000;02.Afternoon
Coffee;2.50;Astoria;2023/06/21;10:30:49.000;01.Morning
Tea;2.50;Astoria;2023/06/21;10:08:39.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/06/21;10:03:20.000;01.Morning
Tea;2.50;Astoria;2023/06/21;09:54:36.000;01.Morning
Coffee;2.50;Astoria;2023/06/22;15:27:10.000;02.Afternoon
Tea;2.50;Hell's Kitchen;2023/05/19;11:14:45.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/22;18:20:43.000;01.Evening
Coffee;2.50;Astoria;2023/06/21;09:26:34.000;01.Morning
Coffee;2.50;Lower Manhattan;2023/05/19;11:56:09.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/21;09:08:01.000;01.Morning
Coffee;2.50;Astoria;2023/06/19;07:27:49.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/19;10:04:46.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/06/19;09:45:23.000;01.Morning
Tea;2.50;Lower Manhattan;2023/06/24;06:49:53.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/06/19;09:17:32.000;01.Morning
Coffee;2.50;Hell's Kitchen;2023/06/19;09:16:41.000;01.Morning
Tea;2.50;Astoria;2023/06/19;09:03:35.000;01.Morning
Tea;2.50;Astoria;2023/06/19;08:53:10.000;01.Morning
Tea;2.50;Astoria;2023/06/19;08:31:19.000;01.Morning
Tea;2.50;Hell's Kitchen;2023/05/20;10:30:44.000;01.Morning
Coffee;2.50;Astoria;2023/06/19;08:17:02.000;01.Morning
